September 2015,flightnurse,Another little feature I like on the TLX is the built-in compass....
September 2015,flightnurse,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
September 2015,andres3,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
September 2015,thebean,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
September 2015,stickguy,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
September 2015,flightnurse,"CRV is now a CVT, yes."
September 2015,robr2,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
September 2015,markcincinnati,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
September 2015,roadburner,"Plus it’s not a lightweight, and us pushing an AWD system."
September 2015,flightnurse,
August 2015,breld,So what is up with Edmunds these days? logging is a pain..
August 2015,flightnurse,
August 2015,flightnurse,Thinking about it....
August 2015,circlew,"Stinger interests me, but not the horrible lease rates."
August 2015,kyfdx,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,Michaell,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,sweendogy,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,roadburner,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,markcincinnati,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,flightnurse,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,flightnurse,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,jeffm5,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,cdnpinhead,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,Michaell,"Oh, you mean like this?"
August 2015,markcincinnati,Yeah but the BIG ones.
August 2015,markcincinnati,You asked for it …
August 2015,breld,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,robr2,"A new name, Shifty?"
August 2015,markcincinnati,A minor glitch we are working on . But it's still me
August 2015,qbrozen,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,markcincinnati,Another little feature I like on the TLX is the built-in compass....
August 2015,roadburner,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,kyfdx,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,qbrozen,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,markcincinnati,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,flightnurse,"CRV is now a CVT, yes."
August 2015,andres3,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,andres3,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
September 2015,tlong,"Plus it’s not a lightweight, and us pushing an AWD system."
September 2015,nyccarguy,
August 2015,dino001,So what is up with Edmunds these days? logging is a pain..
August 2015,sda,
August 2015,qbrozen,Thinking about it....
August 2015,stickguy,"Stinger interests me, but not the horrible lease rates."
August 2015,markcincinnati,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,circlew,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,jeffm5,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,flightnurse,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,roadburner,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,markcincinnati,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,qbrozen,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,markcincinnati,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,circlew,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,markcincinnati,"Oh, you mean like this?"
August 2015,carnaught,Yeah but the BIG ones.
August 2015,circlew,You asked for it …
August 2015,roadburner,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,flightnurse,"A new name, Shifty?"
August 2015,flightnurse,A minor glitch we are working on . But it's still me
August 2015,kyfdx,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,graphicguy,Another little feature I like on the TLX is the built-in compass....
August 2015,graphicguy,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,nyccarguy,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,stickguy,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,carnaught,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,qbrozen,"CRV is now a CVT, yes."
August 2015,roadburner,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,roadburner,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
August 2015,markcincinnati,"Plus it’s not a lightweight, and us pushing an AWD system."
August 2015,dino001,
August 2015,dino001,So what is up with Edmunds these days? logging is a pain..
August 2015,Mr_Shiftright,
August 2015,cdnpinhead,Thinking about it....
August 2015,sweendogy,"Stinger interests me, but not the horrible lease rates."
August 2015,qbrozen,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,circlew,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,dino001,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,graphicguy,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,jeffm5,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,dino001,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,qbrozen,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,markcincinnati,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,qbrozen,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,dino001,"Oh, you mean like this?"
August 2015,sweendogy,Yeah but the BIG ones.
August 2015,circlew,You asked for it …
August 2015,graphicguy,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,dino001,"A new name, Shifty?"
August 2015,circlew,A minor glitch we are working on . But it's still me
August 2015,markcincinnati,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,dino001,Another little feature I like on the TLX is the built-in compass....
August 2015,circlew,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,stickguy,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,circlew,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,roadburner,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,thebean,"CRV is now a CVT, yes."
August 2015,cdnpinhead,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,sweendogy,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
August 2015,dino001,"Plus it’s not a lightweight, and us pushing an AWD system."
August 2015,markcincinnati,
August 2015,dino001,So what is up with Edmunds these days? logging is a pain..
August 2015,benjaminh,
August 2015,m6user,Thinking about it....
August 2015,roadburner,"Stinger interests me, but not the horrible lease rates."
August 2015,graphicguy,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,dino001,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,m6user,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,nyccarguy,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,markcincinnati,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,circlew,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,graphicguy,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,qbrozen,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,dino001,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,circlew,"Oh, you mean like this?"
August 2015,graphicguy,Yeah but the BIG ones.
August 2015,sweendogy,You asked for it …
August 2015,qbrozen,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,sweendogy,"A new name, Shifty?"
August 2015,qbrozen,A minor glitch we are working on . But it's still me
August 2015,markcincinnati,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,flightnurse,Another little feature I like on the TLX is the built-in compass....
August 2015,markcincinnati,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,sweendogy,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,qbrozen,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,breld,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,markcincinnati,"CRV is now a CVT, yes."
August 2015,sweendogy,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,circlew,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
August 2015,circlew,"Plus it’s not a lightweight, and us pushing an AWD system."
August 2015,robr2,
August 2015,roadburner,So what is up with Edmunds these days? logging is a pain..
August 2015,benjaminh,
August 2015,roadburner,Thinking about it....
August 2015,breld,"Stinger interests me, but not the horrible lease rates."
August 2015,breld,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,markcincinnati,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,Mr_Shiftright,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,robr2,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,laurasdada,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,laurasdada,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,roadburner,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,Mr_Shiftright,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,markcincinnati,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,breld,"Oh, you mean like this?"
August 2015,markcincinnati,Yeah but the BIG ones.
August 2015,circlew,You asked for it …
August 2015,roadburner,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,nyccarguy,"A new name, Shifty?"
August 2015,markcincinnati,A minor glitch we are working on . But it's still me
August 2015,Michaell,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,circlew,Another little feature I like on the TLX is the built-in compass....
August 2015,cdnpinhead,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,dino001,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,breld,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,markcincinnati,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,stickguy,"CRV is now a CVT, yes."
August 2015,qbrozen,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,graphicguy,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
August 2015,markcincinnati,"Plus it’s not a lightweight, and us pushing an AWD system."
August 2015,Mr_Shiftright,
August 2015,nyccarguy,So what is up with Edmunds these days? logging is a pain..
August 2015,dino001,
August 2015,cdnpinhead,Thinking about it....
August 2015,markcincinnati,"Stinger interests me, but not the horrible lease rates."
August 2015,Michaell,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,circlew,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,dino001,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,markcincinnati,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,wayne21,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,qbrozen,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,markcincinnati,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,benjaminh,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,dino001,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,robr2,"Oh, you mean like this?"
August 2015,Michaell,Yeah but the BIG ones.
August 2015,benjaminh,You asked for it …
August 2015,graphicguy,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,benjaminh,"A new name, Shifty?"
August 2015,markcincinnati,A minor glitch we are working on . But it's still me
August 2015,roadburner,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,Mr_Shiftright,Another little feature I like on the TLX is the built-in compass....
August 2015,benjaminh,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,markcincinnati,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,Michaell,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,markcincinnati,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,benjaminh,"CRV is now a CVT, yes."
August 2015,benjaminh,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,kyfdx,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
August 2015,markcincinnati,"Plus it’s not a lightweight, and us pushing an AWD system."
August 2015,graphicguy,
August 2015,kyfdx,So what is up with Edmunds these days? logging is a pain..
August 2015,Mr_Shiftright,
August 2015,markcincinnati,Thinking about it....
August 2015,circlew,"Stinger interests me, but not the horrible lease rates."
August 2015,cdnpinhead,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,graphicguy,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,nyccarguy,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,dino001,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,stickguy,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,Michaell,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,dino001,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,Michaell,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,stickguy,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,robr2,"Oh, you mean like this?"
August 2015,Michaell,Yeah but the BIG ones.
August 2015,dino001,You asked for it …
August 2015,markcincinnati,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,dino001,"A new name, Shifty?"
August 2015,Mr_Shiftright,A minor glitch we are working on . But it's still me
August 2015,dino001,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,qbrozen,Another little feature I like on the TLX is the built-in compass....
August 2015,Mr_Shiftright,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,dino001,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,robr2,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,markcincinnati,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,dino001,"CRV is now a CVT, yes."
August 2015,nyccarguy,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
August 2015,flightnurse,Yeah. I think the CVT combined with a little bit of turbo lag results in a so-so performance for acceleration when you first start out.
August 2015,markcincinnati,"Plus it’s not a lightweight, and us pushing an AWD system."
August 2015,robr2,
August 2015,breld,So what is up with Edmunds these days? logging is a pain..
August 2015,stickguy,
August 2015,Michaell,Thinking about it....
August 2015,dino001,"Stinger interests me, but not the horrible lease rates."
August 2015,markcincinnati,"The Stinger is too big for my tastes, and the transmission overheat issue would also nix it if I wanted to use it as a dual purpose car. For strictly street use I still prefer the Giulia Ti Sport, even though it's a bit on the slow side."
August 2015,flightnurse,"One of the features I like on my TLX's stereo is that it has built-in memory/storage for CDs. The new Accord and many other cars have taken out the CD player entirely, but the TLX with ELS sound has a player that downloads every CD into its memory in about 5 minutes and then stores it in an album folder. In the first pic you'll see that it's at 29% for downloading the 1958 classic album from Nat King Cole called St. Louis Blues...."
August 2015,flightnurse,"What's the storage capacity in GB?  If uncompressed WAV files, about 700 MB per album."
August 2015,circlew,Good questions. Tried to look it up at the Acura web site but the info doesn't seem to be there. Perhaps its in the owner's manual....
August 2015,robr2,"That's cool as I still play CDs in the Accord and Pilot from time to time.  I still listen to vinyl about once a month at home.  Some cassettes, rarely, thou no 8 tracks."
August 2015,robr2,"Back in the late 80's or early 90's (don't remember what year) I donated two high end turntables and slightly over 400 vinyl record albums, and never looked back.  I spent years protecting and cleaning and fussing over records like each one was the hope diamond.  No more, never again, thank you very much.  And then when I got divorced in 1999, I donated some uncounted number of CDs.  All ripped and stored on the computer, no need for optical disks anymore.  In those days, if I was going on a trip, I would burn custom CDs, a ""road mix"" if you will, just for that trip.  These days, it's all on flash drives with a playlist.  Some things do get better."
August 2015,kyfdx,The hard drives in late model BMWs have a 20GB storage capacity- it is convenient.
August 2015,flightnurse,"May I suggest you check out a copy of the book ""The Revenge of Analog"" from your local library?"
August 2015,roadburner,Funny...I just had this image of feeding vinyl records into the dashboard.
August 2015,breld,"Oh, you mean like this?"
August 2015,cdnpinhead,Yeah but the BIG ones.
August 2015,markcincinnati,You asked for it …
August 2015,andys120,"Oh, it even has a stacker.  This new technology will change everything."
August 2015,Mr_Shiftright,"A new name, Shifty?"
August 2015,robr2,A minor glitch we are working on . But it's still me
August 2015,Mr_Shiftright,"I believe my XF has a 10gb hard drive, it allows me to upload 10 CDs.  So 10 on the HD, one in the player = the Spinal Tap nirvana of 11."
August 2015,nyccarguy,Another little feature I like on the TLX is the built-in compass....
August 2015,robr2,Was watching the Mecum auction at Harrisburg the other night and they had a DeSoto Firedom go through the line with that same record player. Outstanding looking vehicle!!
August 2015,robr2,"I like the location and look of the compass and assume that the nav is linked to that display as the street name is shown.  Does it show speed limit, too?  The large, clear easy to read gauges are a big plus."
August 2015,Mr_Shiftright,"Yes, the AndroidAuto navigation is linked to that little top display. There's actually a dial on the right of the steering wheel that lets you scroll through your various choices for that display, including tire pressure, oil life, compass/navi, performance mode, etc. When on compass/navi and you've asked it to go somewhere it also displays an arrow to show the direction of your next turn along with a mileage marker for how long that will be. All of that is also displayed in much bigger form on the center screen with the map, but it's a nice little addition to keep you on track to your destination."
August 2015,flightnurse,"Floor it in a Audi with DSG on sport mode, and see if you still think turbo lag is a problem."
August 2015,kyfdx,"CRV is now a CVT, yes."
August 2015,nyccarguy,"Bingo, there's the problem, and I haven't even test driven the 1.5T yet."
